"lat","lon","name"
53.34,6.45,"NL|GR|Het Hogeland"
49.41,18.07,"CZ|Zlín Region|Zlínský kraj"
52.54,8.1,"DE|NDS|VEC"
50.16,12.16,"DE|BY|Oberfranken"
50.22,7.19,"DE|RP|Cochem-Zell"
29.33,34.57,"EG|South Sinai Governorate|Nuweiba"
53.13,5.46,"NL|FR|Súdwest-Fryslân"
47.12,16.2,"AT|Burgenland|Güssing"
35.2,25.11,"GR|Decentralized Administration of Crete|Crete"
47.03,31.55,"UA|Mykolaiv Oblast|Mykolaivs'kyi district"
45.44,16.04,"HR|Sisak-Moslavina County|Sisačko-moslavačka županija"
49.04,33.15,"UA|Kirovohrads'ka oblast|Kirovohrad Oblast"
33.14,131.37,"JP|Oita|Yufu"
47.34,9.59,"CH|SG|Rheintal District"
47.59,11.59,"DE|BY|Oberbayern"
47.47,12.13,"AT|Tirol|Tyrol"
0.03,18.16,"CD|Équateur|Equator"
49.06,12.29,"DE|BY|Oberpfalz"
49.06,16.08,"CZ|Kraj Vysočina|Vysočina Region"
49.07,12.17,"DE|BY|Upper Palatinate"
51.01,10.39,"DE|TH|WAK"
45.22,28.51,"RO|TL|Niculitel"
49.26,9.14,"DE|BW|Süd"
43.14,76.56,"KZ|Almaty Province|Almatı oblısı"
48.41,9.13,"DE|BW|TÜ"
11.51,13.05,"NG|BR|Konduga"
51.34,4.56,"BE|Vlaams Gewest|Flanders"
50.53,6.2,"DE|NRW|K"
50.2,8.43,"DE|HE|DA"
49.47,12.1,"DE|BY|Oberpfalz"
54.41,9.38,"DE|SH|Aabenraa Kommune"
58.36,15.54,"SE|Östergötlands län|Östergötland County"
60.05,0.47,""
69.41,18.55,"NO|Troms og Finnmark|Troms og Finnmark fylke"
48.34,12.12,"DE|BY|Upper Bavaria"
52.11,7.52,"DE|NRW|MS"
48.59,12.37,"DE|BY|Niederbayern"
46.35,9.32,"IT|Lombardia|Lombardy"
45.16,30.32,""
47.27,11.16,"AT|Tyrol|Tirol"
47.4,11.22,"DE|AT|Tyrol"
62.07,9.17,"NO|Innlandet|Dovre Municipality"
50.11,8.29,"DE|HE|DA"
51.31,12.26,"DE|SN|Kreisfreie Stadt Leipzig"
49.56,6.38,"LU|DE|Kanton Remich"
76.58,7.19,""
51.15,6.22,"DE|NRW|K"
48.4,21.13,"HU|Borsod-Abaúj-Zemplén|Encs District"
48.4,16.38,"AT|Niederösterreich|Lower Austria"
37.39,17.08,""
53.26,11.11,"DE|MV|PCH"
51.15,11.44,"DE|TH|SÖM"
55.03,24.24,"LT|Kaunas County|Kauno apskr."
48.16,12.1,"DE|BY|Oberbayern"
49.01,9.36,"DE|BW|Süd"
50.08,8.4,"DE|HE|DA"
51.16,8.1,"DE|NRW|Arnsberg"
50.35,7.41,"DE|RP|Mayen-Koblenz"
50.28,7.56,"DE|RP|Mayen-Koblenz"
47.39,9.29,"CH|AR|Hinterland District"
51.23,11.32,"DE|TH|SÖM"
50.46,8.08,"DE|HE|GI"
51.23,9.32,"DE|HE|KS"
20.15,0.59,"ML|Kidal Region|Région de Kidal"
52.59,7.42,"DE|NDS|Emsland"
44.14,22.33,"RS|Видин|Zaječarski okrug"
50.39,5.27,"BE|Région Wallonne|Wallonia"
49.35,6.41,"FR|Grand Est|Moselle"
45.43,34.23,""
62.27,66.03,"RU|ХМАО|Oktyabrsky District"
54.58,24.05,"LT|Kauno apskr.|Kaunas County"
52.46,7.29,"DE|NDS|MS"
52.36,8.51,"DE|NRW|Detmold"
52.36,10.01,"DE|NDS|Region Hannover"
49.39,7.27,"DE|SL|Saarpfalz-Kreis"
54,8.06,"DE"
49.39,9.04,"DE|BW|KA"
51,13.06,"DE|SN|Mittelsachsen"
39.46,47.45,"IR|Ardabil Province|Parsa Abad"
61.43,30.43,"RU|Republic of Karelia|Lakhdenpokhsky District"
43.52,18.26,"BA|Federacija Bosne i Hercegovine|Federation of Bosnia and Herzegovina"
51,6.28,"DE|NRW|K"
53.28,11.34,"DE|MV|PCH"
51.17,6.45,"DE|NRW|Düsseldorf"
39.42,20.49,"GR|Decentralized Administration of Epirus and Western Macedonia|Epirus"
53.52,27.32,"BY|Minskaja voblasć|Minsk Region"
51.17,8.4,"DE|NRW|Arnsberg"
53.52,13.16,"DE|MV|Mecklenburgische Seenplatte"
49.42,7.2,"DE|SL|Neunkirchen"
47.36,13.01,"AT|Salzburg|Zell am See District"
51.02,13.16,"DE|SN|Mittelsachsen"
64.38,21.05,"SE|Västerbottens län|Västerbotten County"
51.18,9.09,"DE|HE|KS"
50.14,6.13,"BE|Wallonia|Région Wallonne"
52.1,20.58,"PL|Masovian Voivodeship|Mazowieckie"
50.14,7.13,"DE|RP|Cochem-Zell"
48.46,18.35,"SK|Nitriansky kraj|Nitra Region"
48.23,11.04,"DE|BY|Schwaben"
15.36,32.33,"SD|Khartoum|Um Badda"
48.23,9.29,"DE|BW|TÜ"
48.23,8.29,"DE|BW|Freiburg"
53.33,9.37,"DE|NDS|Rotenburg (Wümme)"
50.14,19.02,"PL|Województwo Śląskie|Silesian Voivodeship"
53.33,13.12,"DE|MV|Mecklenburgische Seenplatte"
53.46,7.4,"DE|NDS|AUR"
50.14,10.26,"DE|BY|Unterfranken"
53.13,7.29,"DE|NDS|Leer"
40.33,14.12,""
40.58,28.49,"TR|Bursa|Karacabey"
60.3,8.15,"NO|Viken|Nore og Uvdal Municipality"
68.3,112.26,"RU|Sakha Republic|Olenyoksky District"
49.49,3.12,"FR|Hauts-de-France|Oise"
47.48,3.33,"FR|Bourgogne-Franche-Comté|Nièvre"
53.42,7.56,"DE|NDS|AUR"
59.58,30.18,"RU|Leningradskaya oblast'|Leningrad Oblast"
24.56,46.43,"SA|Riyadh Province|Dhurma"
47.35,13.01,"AT|Salzburg|Zell am See District"
48.44,8.15,"DE|BW|Freiburg"
47.46,12.27,"AT|Tyrol|Tirol"
50.02,11.38,"DE|BY|Oberfranken"
47.32,14.08,"AT|Steiermark|Styria"
51.52,9.38,"DE|HE|KS"
48.27,12.38,"DE|BY|Upper Bavaria"
49.3,12.37,"DE|BY|Oberpfalz"
55.02,82.54,"RU|Novosibirskaya oblast'|Novosibirsk Oblast"
49.33,9.09,"DE|BW|KA"
47.57,16.41,"AT|Burgenland|Oberpullendorf"
49.07,13.08,"DE|BY|Lower Bavaria"
49.58,10.59,"DE|BY|Middle Franconia"
49.07,10.58,"DE|BY|Mittelfranken"
47.13,12.02,"AT|Tirol|Tyrol"
48.32,12.08,"DE|BY|Oberbayern"
48.08,7.42,"FR|Grand Est|Haut-Rhin"
50.21,11.52,"DE|BY|Oberfranken"
43,6.14,"FR|Provence-Alpes-Côte d'Azur|Var"
44.13,17.54,"BA|Federacija Bosne i Hercegovine|Federation of Bosnia and Herzegovina"
35.45,139.21,"JP|Kanagawa|Hadano"
49.13,12.05,"DE|BY|Oberpfalz"
48.48,8.26,"DE|BW|Freiburg"
50.1,27.02,"UA|Khmel'nyts'ka oblast|Khmelnytskyi Oblast"
54.32,9.33,"DE|SH|Aabenraa Kommune"
52.29,8.23,"DE|NDS|OS"
51.35,9.26,"DE|HE|KS"
48.12,9.2,"DE|BW|TÜ"
54.13,8.55,"DE"
53.48,9.26,"DE|NDS|STD"
49.1,8.51,"DE|BW|KA"
36.09,44,"IQ|Erbil Governorate|Kurdistan Region"
52.44,6.31,"NL|OV|Dalfsen"
52.38,13.3,"DE|BB|Teltow-Fläming"
54.42,8.34,"DE"
53.17,8.59,"DE|NDS|Wesermarsch"
46.35,0.18,"FR|Nouvelle-Aquitaine|Vienne"
46.12,8.48,"IT|Piemonte|Piedmont"
47.24,10.17,"AT|Vorarlberg|Bludenz District"
47.24,11.17,"AT|Tyrol|Tirol"
51.04,9.23,"DE|HE|KS"
35.33,129.19,"KR|Busan"
52.27,8.35,"DE|NDS|Detmold"
49.44,10.12,"DE|BW|Süd"
61.34,8,"NO|Vestland|Årdal"
50.17,10.59,"DE|BY|Unterfranken"
50.44,7.56,"DE|RP|Mayen-Koblenz"
5.18,100.15,"MY|Penang|Bayan Lepas"
44.19,19.55,"RS|Republika Srpska|Mačvanski okrug"
22.37,120.16,""
48.02,11.35,"DE|BY|Oberbayern"
48.02,15.35,"AT|Niederösterreich|Lower Austria"
38.33,68.47,"TJ|Nohijahoi tobei çumhurī|Districts of Republican Subordination"
50.32,6.15,"BE|Wallonia|Région Wallonne"
50.13,8.27,"DE|HE|DA"
50.13,12.02,"DE|BY|Upper Franconia"
51.07,8.05,"DE|NRW|Arnsberg"
50.32,8.3,"DE|HE|GI"
52.04,10.2,"DE|NDS|WF"
55.04,14.45,""
49.34,8.5,"DE|BW|KA"
49.59,8.5,"DE|HE|DA"
48.47,9.48,"DE|BW|TÜ"
49.59,11.5,"DE|BY|Mittelfranken"
49.59,16.25,"CZ|Kraj Vysočina|Vysočina Region"
30.22,130.4,"JP|Kagoshima|Kumage District"
51.06,16.53,"PL|Dolnośląskie|Lower Silesian Voivodeship"
50.12,7.46,"DE|RP|Rhein-Hunsrück-Kreis"
49.29,7.1,"DE|SL|Saarpfalz-Kreis"
39.05,63.36,"TM|Lebap|Amu-Dar'inskiy"
53.49,10.42,"DE|SH|Herzogtum Lauenburg"
46.32,12.02,"IT|Veneto|BL"
46.59,10.19,"IT|Lombardia|Lombardy"
59.12,15.42,"SE|Örebro län|Örebro County"
48.26,12.24,"DE|BY|Upper Bavaria"
63.01,27.48,"FI|North Savo|Kuopio Province"
50.16,7.49,"DE|RP|Rhein-Hunsrück-Kreis"
49.03,11.5,"DE|BY|Oberbayern"
53.36,24.03,"BY|Hrodna Region|Berastavicki rajon"
54.07,8.52,"DE"
37.28,126.26,"KR|Incheon"
48.53,13.25,"DE|BY|Niederbayern"
51.28,12,"DE|SA|BLK"
50.22,7.35,"DE|RP|Mayen-Koblenz"
50.59,8.22,"DE|HE|GI"
50.59,10.22,"DE|TH|Lower Franconia"
50.59,10.47,"DE|TH|Schmalkalden-Meiningen"
46.18,7.5,"CH|VS|Hérens"
56.06,13.36,"SE|Skåne län|Skåne County"
45.37,6.46,"FR|Auvergne-Rhône-Alpes|Savoie"
60.07,19.54,"AX|Countryside|Hammarland"
31.46,119.57,"CN|Jiang Su Sheng|Jiangsu"
51.01,13.46,"DE|SN|Sächsische Schweiz-Osterzgebirge"
51.01,11.21,"DE|TH|Weimarer Land"
47.51,12.49,"AT|Tirol|Tyrol"
53.03,8.47,"DE|NDS|OL"
27.58,34.23,"EG"
50.51,8.46,"DE|HE|GI"
43.44,19.43,"RS|Zlatiborski okrug|Zlatibor District"
31.2,118.21,"CN|An Hui Sheng|Anhui"
52.06,8.11,"DE|NRW|Detmold"
48.08,7.5,"FR|Grand Est|Haut-Rhin"
54.03,13.47,"DE|MV|Landkreis Vorpommern-Greifswald"
49.16,12.45,"DE|BY|Oberpfalz"
37.04,15.17,"IT|Sicilia|Sicily"
48.08,16.25,"AT|Niederösterreich|Lower Austria"
49.53,7.11,"DE|SL|Landkreis St. Wendel"
6.2,99.44,""
22.47,5.31,"DZ|Tamanrasset Province|Tamanrasset"
67.16,14.22,"NO|Nordland|Gildeskål Municipality"
48.43,10.47,"DE|BY|Swabia"
47.42,15.5,"AT|Styria|Steiermark"
40.15,29.33,"TR|Bursa|Kestel"
55.58,37.25,"RU|МО|Marushkinskoye, Poseleniye"
47.4,12.29,"AT|Tirol|Tyrol"
44.08,4.5,"FR|Occitanie|Gard"
45.49,15.58,"HR|Karlovačka županija|Karlovac County"
51.5,16.32,"PL|Dolnośląskie|Lower Silesian Voivodeship"
54.42,8,""
46.47,23.34,"RO|AB|Comuna Poșaga"
47.41,8.23,"CH|AG|Baden District"
50.3,11,"DE|BY|Oberfranken"
49.05,7.5,"FR|Grand Est|Moselle"
51.42,8,"DE|NRW|Hochsauerlandkreis"
51.15,7.38,"DE|NRW|K"
50.17,6.25,"DE|RP|Eifelkreis Bitburg-Prüm"
54.18,9.19,"DE|SH|Dithmarschen"
52.15,7.38,"DE|NRW|MS"
52.43,10.44,"DE|NDS|GF"
34.24,132.28,"JP|Hiroshima|Hatsukaichi"
50.26,10.43,"DE|BY|Unterfranken"
50.08,6.36,"DE|RP|Eifelkreis Bitburg-Prüm"
51.43,7.22,"DE|NRW|Arnsberg"
51.23,11.39,"DE|SA|BLK"
51.58,12.22,"DE|SA|Landkreis Anhalt-Bitterfeld"
48.51,20.11,"SK|Banskobystrický kraj|Banská Bystrica Region"
51.53,9.44,"DE|HE|KS"
48.21,27.05,"MD|Raionul Briceni|Briceni District"
47.02,37.3,"UA|Donets'ka oblast|Donetsk Oblast"
37.25,24.57,"GR|Milos"
38.1,72.38,"TJ|Gorno-Badakhshan Autonomous Province|Вилояти Мухтори Кӯҳистони Бадахшон"
54,12.13,"DE|MV|Rostock"
52.46,11.15,"DE|SA|Altmarkkreis Salzwedel"
62.24,25.41,"FI|Central Finland|Jyväskylä sub-region"
50.12,12.08,"DE|BY|Oberfranken"
44.33,15.22,"HR|Zadarska županija|Zadar County"
49.24,9.58,"DE|BW|Süd"
50.49,9.08,"DE|HE|GI"
47.33,10.22,"DE|BY|Schwaben"
47.33,10.47,"AT|Tirol|Tyrol"
50.05,8.47,"DE|HE|DA"
51.17,7.36,"DE|NRW|K"
49.55,7.36,"DE|RP|KUS"
60.58,25.38,"FI|Uusimaa|Helsinki"
51.44,10.25,"DE|TH|EIC"
3.5,11.31,"CM|Centre|Méfou-et-Akono"
51.17,9.22,"DE|HE|KS"
51.17,8.47,"DE|NRW|Arnsberg"
50.27,11.23,"DE|BY|Oberfranken"
49.42,8.47,"DE|RP|KA"
51.46,7.31,"DE|NRW|Arnsberg"
47.01,8.18,"CH|LU|Luzern-Land"
37.28,1.14,""
51.46,6.06,"NL|LI|Horst aan de Maas"
43.5,17.01,"HR|Splitsko-dalmatinska županija|Split-Dalmatia County"
54.35,4.18,""
12.08,15.02,"CM|Far North|Logone-Et-Chari"
47.38,13.37,"AT|Salzburg|St. Johann im Pongau District"
47.3,10,"AT|Vorarlberg|Bregenz District"
52.1,11.11,"DE|SA|Börde"
38.12,15.33,"IT|Sicilia|Sicily"
41.48,12.14,""
39.37,125.39,"KP|Yung-ni"
43.16,9.17,""
54.12,16.1,"PL|Zachodniopomorskie|West Pomeranian Voivodeship"
59.27,112.35,"RU|Irkutsk Oblast|Mamsko-Chuysky District"
40.51,14.18,"IT|Campania|NA"
53.46,12.37,"DE|MV|Mecklenburgische Seenplatte"
47.52,10.17,"DE|BY|Schwaben"
34.37,16.41,""
53.5,8.1,"DE|NDS|Wilhelmshaven"
53.5,11.1,"DE|MV|Ludwigslust"
40.49,68.41,"UZ|Sirdaryo Region|Sirdaryo viloyati"
49.12,13.05,"DE|BY|Niederbayern"
38.07,20.3,"GR|Kefallonia"
42.57,72.45,"KG|Talas Region|Talas District"
50.54,10.33,"DE|TH|Lower Franconia"
50.5,6.55,"DE|NRW|K"
50.55,5.47,"BE|Wallonia|Région Wallonne"
49,13.1,"DE|BY|Niederbayern"
49.19,12.47,"DE|BY|Oberpfalz"
43.38,51.11,"KZ"
49.19,9.22,"DE|BW|Süd"
47.45,11.13,"DE|BY|Oberbayern"
48.25,10.35,"DE|BY|Swabia"
48.25,12.1,"DE|BY|Oberbayern"
52.2,7.33,"DE|NRW|MS"
63.12,14.3,"SE|Jamtland County|Jämtlands län"
53.27,7.1,"NL|GR|Eemsdelta"
48.27,12.2,"DE|BY|Oberbayern"
54.3,6.22,""
49.02,13.2,"DE|BY|Niederbayern"
49.17,9.44,"DE|BW|Süd"
58.12,13.3,"SE|Västra Götalands län|Västra Götaland County"
49.07,20.05,"SK|Prešovský kraj|Prešov Region"
52.55,4.47,"NL|NH|Castricum"
58.12,8.05,"NO|Agder|Kristiansand Municipality"
49.13,10.37,"DE|BY|Mittelfranken"
46.55,16.19,"SI|Ljutomer|Municipality of Ljutomer"
37.32,22.24,"GR|Decentralized Administration of Peloponnese, Western Greece and the Ionian|Peloponnese Region"
49.47,7.29,"DE|SL|Landkreis St. Wendel"
48.12,12.02,"DE|BY|Oberbayern"
49.47,8.08,"DE|RP|Landkreis Bad Dürkheim"
48.12,6.26,"FR|Grand Est|Vosges"
51.12,10.52,"DE|TH|Unstrut-Hainich-Kreis"
48.04,11.55,"DE|BY|Upper Bavaria"
49.54,12.05,"DE|BY|Oberpfalz"
49.54,11.3,"DE|BY|Mittelfranken"
48.06,9.49,"DE|BW|TÜ"
49.37,34.33,"UA|Poltavs'ka oblast|Poltava Oblast"
43.57,18.49,"BA|Republika Srpska|Kalinovik Municipality"
51.31,7.37,"DE|NRW|Arnsberg"
51.04,10.05,"DE|HE|KS"
44.54,13.55,""
35.19,138.52,"JP|Shizuoka|Fujinomiya"
46.07,7.31,"CH|VS|Entremont"
47.44,8.47,"CH|ZH|Dielsdorf District"
47.44,10.22,"DE|BY|Schwaben"
46.47,15.33,"SI|Slovenske Konjice|Municipality of Zreče"
50.44,10.44,"DE|TH|Lower Franconia"
50.44,15.44,"CZ|Královéhradecký kraj|Hradec Králové Region"
21.59,96.06,"MM|Mandalay Region|Kyaukse District"
39.34,66.57,"UZ|Qashqadaryo Viloyati|Qashqadaryo Region"
50.13,17.18,"CZ|Olomoucký kraj|Olomouc Region"
50.45,8.13,"DE|HE|GI"
29.4,91.08,"CN|Tibet|Shannan"
49.34,8.32,"DE|RP|Rhein-Pfalz-Kreis"
51.22,7.4,"DE|NRW|K"
46.3,8.19,"IT|Piedmont|VB"
49.59,9.07,"DE|HE|DA"
47.55,106.52,"MN|Töv|Altanbulag"
52.04,7.01,"DE|NRW|MS"
53.38,9.59,"DE|NDS|STD"
44.55,9.44,"IT|Liguria|GE"
52.13,9.34,"DE|NDS|Hameln-Pyrmont"
7.28,151.5,"FM|Chuuk|Wonei"
69.44,29.54,"NO|Troms og Finnmark fylke|Troms og Finnmark"
48.47,8.05,"DE|BW|Freiburg"
59.36,69.17,"RU|Tyumen Oblast|Uvatsky District"
35.53,128.37,"KR|Gyeongsangnam-do|Changnyeong-gun"
48.47,44.2,"RU|Volgogradskaya oblast'|Volgograd Oblast"
46.37,8.02,"CH|VS|Raron"
54.22,13.05,"DE|MV|Vorpommern-Rügen"
46.37,13.52,"SI|Tolmin|Municipality of Bovec"
46.03,8.32,"IT|Piemonte|Piedmont"
54.22,11.05,"DE|SH|Ostholstein"
50.31,10.46,"DE|BY|Unterfranken"
51.11,9.24,"DE|HE|KS"
48.56,24.42,"UA|Ivano-Frankivs'ka oblast|Ivano-Frankivsk Oblast"
50.04,7.01,"DE|RP|Bernkastel-Wittlich"
48.56,10.46,"DE|BY|Schwaben"
46.54,13.52,"AT|IT|Kärnten"
31.47,35.13,""
43.39,7.12,""
42.29,27.29,"BG|Burgas|Sozopol"
46.57,7.17,"CH|FR|La Gruyère"
51.26,6.53,"DE|NRW|Düsseldorf"
36.03,136.14,"JP|Fukui"
49.51,10.06,"DE|BW|Süd"
48.26,12.56,"DE|BY|Oberbayern"
48.26,10.56,"DE|BY|Schwaben"
50.43,9.57,"DE|HE|KS"
51.28,13.32,"DE|SN|MEI"
40.4,122.12,"CN|Liaoning|Yingkou"
20.4,58.54,"OM|Ash Sharqiyah South Governorate|Al Kalban"
37.34,126.58,"KR|Incheon"
52.18,76.56,"KZ|Pavlodar Province|Павлодар облысы"
52.32,13.34,"DE|BB|Teltow-Fläming"
34.16,47.07,"IR|Kermanshah Province|Vanaw"
39.56,9.43,"IT|Sardegna|Sardinia"
21.42,39.11,"SA|Makkah Province|Jiddah"
51.09,13.54,"DE|SN|MEI"
49.22,12.27,"DE|BY|Oberpfalz"
57.28,8.57,""
55.41,12.05,"DK|Region Zealand|Køge Municipality"
48.11,10.46,"DE|BY|Schwaben"
45.02,21.41,"RO|CS|Comuna Berliște"
51.01,13.28,"DE|SN|Mittelsachsen"
48.08,9.07,"DE|BW|TÜ"
50.51,8.28,"DE|HE|GI"
53.03,27.33,"BY|Minskaja voblasć|Minsk Region"
34.18,108.56,"CN|Shan Xi Sheng|Shaanxi"
50.15,9.36,"DE|HE|DA"
54.03,7.02,""
15.31,44.11,"YE|Sana'a Governorate|محافظة صنعاء"
23.38,58.34,"OM|Muscat Governorate|Al Amarat"
51.08,6.41,"DE|NRW|K"
53.56,10.18,"DE|SH|Stormarn"
47.42,8.07,"CH|AG|Aarau"
49.53,8.04,"DE|RP|Donnersbergkreis"
52.4,12.11,"DE|SA|JL"
52.4,13.11,"DE|BB|Potsdam"
48.28,10.04,"DE|BW|TÜ"
31.2,27.13,"EG|Matrouh Governorate|Mersa Matruh"
50.21,10,"DE|BY|Unterfranken"
49.46,9.25,"DE|BW|KA"
51.34,11.01,"DE|TH|Kyffhäuserkreis"
50.53,6.52,"DE|NRW|K"
48.14,10.21,"DE|BY|Schwaben"
49.18,4.02,"FR|Grand Est|Marne"
56,37.17,"RU|Moskva|Silino"
36.47,27.04,"GR"
49.18,19.58,"SK|Žilinský kraj|Žilina Region"
55.23,12.49,"DK|Store Heddinge"
60.18,5.13,"NO|Vestland|Vestland fylke"
39.38,22.25,"GR|Decentralized Administration of Thessaly and Central Greece|Thessalia"
47.4,12.11,"AT|Tyrol|Tirol"
47.4,12.36,"AT|Tyrol|Tirol"
48.36,12.18,"DE|BY|Upper Bavaria"
9.36,123.51,"PH|Central Visayas|Siquijor"
49.05,10.07,"DE|BW|Süd"
50.17,7.41,"DE|RP|Mayen-Koblenz"
48.55,8.57,"DE|BW|KA"
57.43,16.27,"SE|Kalmar län|Kalmar County"
53.53,11.26,"DE|MV|PCH"
54.1,10.21,"DE|SH|Plön District"
46.01,6.39,"FR|Auvergne-Rhône-Alpes|Haute-Savoie"
49.28,6.38,"FR|Grand Est|Moselle"
49.52,7.54,"DE|RP|KUS"
49.28,11.51,"DE|BY|Oberpfalz"
50.08,8.04,"DE|HE|DA"
53.18,14.01,"DE|BB|UM"
50.13,6.25,"DE|RP|Eifelkreis Bitburg-Prüm"
50.28,12.51,"CZ|Karlovarský kraj|Karlovy Vary Region"
50.28,12.26,"DE|SN|V"
49.35,15.46,"CZ|Kraj Vysočina|Vysočina Region"
48.21,11.47,"DE|BY|Upper Bavaria"
49.35,8.46,"DE|RP|KA"
47.17,29.08,"MD|Raionul Criuleni|Criuleni District"
56.28,84.58,"RU|Tomsk Oblast|Tomsky District"
53.08,25.58,"BY|Hrodna Region|Slonim District"
36.5,7.49,"DZ|Wilaya de Guelma|Guelma Province"
51.14,12.43,"DE|SN|Leipzig"
34.13,62.13,"AF|Herat|Guzara"
47.02,21.54,"HU|Hajdú-Bihar|Berettyóújfalu District"
53.38,10,"DE|NDS|Harburg"
53.25,10.2,"DE|NDS|Landkreis Harburg"
41.16,69.16,"UZ|Toshkent Viloyati|Tashkent Region"
47.16,9.52,"LI|Vaduz|Schaan"
58.53,5.38,"NO|Rogaland|Hå Municipality"
56.14,43.47,"RU|Nizhegorodskaya oblast'|Nizhny Novgorod Oblast"
50.25,9.45,"DE|HE|DA"
41.18,19.27,"AL"
51.44,6.16,"NL|LI|Venlo"
51,7.1,"DE|NRW|K"
6.1,1.15,"GH|Volta Region|Ketu South"
47.49,9.37,"CH|SG|TG"
51.3,8.04,"DE|NRW|Arnsberg"
50.05,7.52,"DE|RP|Rhein-Hunsrück-Kreis"
34.43,32.29,""
50.25,7.35,"DE|RP|Mayen-Koblenz"
47.25,11.45,"AT|Tyrol|Tirol"
50.05,10.29,"DE|BY|Unterfranken"
49.5,7.1,"DE|SL|Landkreis St. Wendel"
52.42,8.29,"DE|NDS|OS"
51.17,7.27,"DE|NRW|Düsseldorf"
52.24,9.4,"DE|NDS|Hamelin-Pyrmont"
47.2,12.48,"AT|Salzburg|Zell am See"
65.5,24.09,""
37.3,71.31,"AF|Badakhshan|Ishkashim"
50.27,12.55,"CZ|Karlovarský kraj|Karlovy Vary Region"
49.42,7.02,"DE|SL|Neunkirchen"
46.5,6.35,"CH|VD|Morges"
40.55,12.57,""
47.07,51.5,"KZ|Atyrau Province|Atamanskiy"
48.17,18.08,"SK|Nitriansky kraj|Nitra Region"
51.32,6.25,"DE|NRW|Düsseldorf"
51.32,8.5,"DE|NRW|Arnsberg"
51.57,9.25,"DE|NRW|Detmold"
49.21,7.47,"DE|RP|Moselle"
53.07,8.25,"DE|NDS|OL"
48.46,8.44,"DE|BW|KA"
39.37,19.55,""
46.42,8.51,"CH|TI|Vallemaggia"
53.29,7.2,"DE|NDS|Leer (Ostfriesland)"
51.1,8.43,"DE|NRW|Arnsberg"
54.38,9.22,"DE|SH|Schleswig-Flensburg"
43.23,6.23,"FR|Provence-Alpes-Côte d'Azur|Var"
53.13,11.22,"DE|NDS|Lüchow-Dannenberg"
49.12,7.06,"DE|SL|Moselle"
36.32,61.13,"IR|Razavi Khorasan Province|Daulatabad"
60.3,15.54,"SE|Dalarna County|Dalarnas län"
10.09,76.24,"IN|KL|Ernakulam"
39.55,41.16,"TR|Erzurum|Tekman"
47.48,7.48,"CH|SO|Dorneck District"
47.34,13.39,"AT|Salzburg|St. Johann im Pongau District"
51.05,7.38,"DE|NRW|K"
47.34,9.39,"CH|AI|Gonten District"
47.34,8.14,"CH|AG|Lenzburg"
51.29,9.15,"DE|HE|KS"
47.59,11.39,"DE|BY|Oberbayern"
47.59,10.14,"DE|BY|Schwaben"
47.12,17.3,"HU|Veszprém|Ajka District"
47.45,11.45,"AT|Tirol|Tyrol"
50.55,6.38,"DE|NRW|K"
47.45,14.45,"AT|Styria|Steiermark"
46.44,8.07,"CH|VS|Raron District"
47.45,12.45,"AT|Tirol|Tyrol"
47.48,67.43,"KZ|Ulytau Region|Karagandy Province"
52.17,11.26,"DE|SA|Börde"
51.52,10.02,"DE|NDS|GÖ"
50.19,9.54,"DE|BY|Unterfranken"
45.25,10.17,"IT|Lombardy|Lombardia"
50.42,11.51,"DE|TH|Upper Franconia"
41.34,14.39,"IT|Campania|CE"
49.17,11.26,"DE|BY|Mittelfranken"
49.07,9.47,"DE|BW|Süd"
54.3,30.27,"BY|Vitebsk Region|Orsha District"
39.33,2.44,"ES"
50.07,10.47,"DE|BY|Unterfranken"
59.54,10.37,"NO|Vestfold og Telemark|Vestfold og Telemark fylke"
63.05,25.52,"FI|Central Finland|Saarijärvi-Viitasaari sub-region"
35.45,10.45,"TN|Mahdia|Gouvernorat de Mahdia"
48.04,9.12,"DE|BW|TÜ"
41.31,2.07,"ES|CT|B"
50.24,8.59,"DE|HE|DA"
51.49,68.22,"KZ|Akmola Province|Atbasar District"
52.44,13.01,"DE|BB|Potsdam"
50.24,11.59,"DE|BY|Oberfranken"
46.23,125.19,"CN|Hei Long Jiang Sheng|Heilongjiang"
47.37,10.12,"DE|AT|BY"
51.04,14.37,"DE|CZ|Ústecký kraj"
49.44,16.02,"CZ|Kraj Vysočina|Vysočina Region"
54.19,9.01,"DE|SH|Dithmarschen"
47.54,48.48,"KZ|Atyrau Province|Kurmangazy District"
47.44,7.52,"CH|BL|Laufen"
31.24,121.28,"CN|Shang Hai Shi|Shanghai"
66.2,14.06,"NO|Nordland|Hemnes Municipality"
53.31,10.06,"DE|NDS|Landkreis Harburg"
49.57,7.47,"DE|RP|KUS"
45.47,3.1,"FR|Auvergne-Rhône-Alpes|Puy-de-Dôme"
52.34,7.32,"DE|NDS|MS"
52.59,8.39,"DE|NDS|DH"
54.4,9.49,"DE|SH|Aabenraa Kommune"
50.09,9.39,"DE|BY|Unterfranken"
56.31,57.12,"RU|Permskiy kray|Perm Krai"
53.11,12.31,"DE|BB|Prignitz"
46.3,9.51,"IT|Lombardy|SO"
49.59,6.32,"LU|Remich|Stadtbredimus"
49.59,7.57,"DE|RP|KUS"
54.29,13.34,"DE|MV|Vorpommern-Rügen"
51.22,9.12,"DE|HE|KS"
